st_case,state,year,month,day,day_week,hour,minute,county,city,fatals_crash,vehicles_total,vehicles_in_transport,persons_total,route,rural_urban,functional_system,road_owner,nhs,special_jurisdiction,milepoint,latitude,longitude,first_harmful_event,manner_collision,rel_jct_interchange,rel_jct_location,intersection_type,relation_to_road,work_zone,light_condition,weather,school_bus_related,ems_notified_hour,ems_notified_min,ems_arrival_hour,ems_arrival_min,hospital_hour,hospital_min
420595,42,2020,11,13,6,18,39,11,0,1,1,1,1,1,2,1,1,1,0,109,40.30078333,-75.90081111,8,0,0,1,1,1,0,3,98,0,,,,,,
420596,42,2020,10,24,7,20,30,101,6540,1,3,3,4,3,2,4,1,0,0,8,40.05679167,-75.03109444,12,1,0,3,3,1,0,3,98,0,20,31,20,34,21,8
420597,42,2020,11,10,3,5,55,101,6540,1,1,1,1,6,2,7,4,0,0,0,40.05219444,-75.07348611,8,0,0,1,1,1,0,4,98,0,5,56,6,5,6,42
420598,42,2020,10,23,6,19,42,127,0,1,2,2,4,3,1,4,1,0,0,136,41.91645278,-75.30197778,12,2,0,1,1,1,0,2,98,0,19,51,20,10,,
420599,42,2020,11,26,5,17,29,7,0,1,2,2,5,3,2,4,1,0,0,12,40.84673056,-80.25144444,12,2,0,1,1,1,0,2,98,0,,,,,,
420600,42,2020,10,21,4,17,16,129,0,1,4,4,6,1,1,1,1,1,0,476,40.16285278,-79.75679444,12,1,0,1,1,1,1,1,98,0,17,19,17,28,,
420601,42,2020,11,21,7,17,51,65,0,1,1,1,1,3,1,6,1,0,0,22,41.04357778,-78.95609167,30,0,0,1,1,4,0,3,1,0,17,49,18,4,,
420602,42,2020,12,18,6,20,21,85,0,1,1,1,2,2,1,5,1,0,0,91,41.24496944,-80.23835556,8,0,0,1,1,1,0,2,1,0,20,29,21,46,,
420603,42,2020,10,31,7,1,6,1,0,1,3,3,1,2,1,3,99,1,0,2,39.90313056,-77.46575556,12,1,0,1,1,1,0,2,98,0,,,,,,
420604,42,2020,11,8,1,15,45,11,0,1,6,6,6,3,1,4,1,0,0,68,40.40508611,-76.03703056,12,2,0,1,1,1,0,1,1,0,,,,,,
420605,42,2020,11,2,2,20,0,29,0,1,1,1,1,3,2,4,1,0,0,62,39.96265833,-75.88828889,17,0,0,3,3,4,0,3,98,0,20,3,20,11,,
420606,42,2020,9,11,6,13,39,81,0,1,2,2,2,3,1,4,1,0,0,116,41.37851111,-77.25379167,12,6,0,1,1,1,0,1,98,0,,,,,,
420607,42,2020,11,8,1,15,13,45,0,1,1,1,3,3,2,3,1,1,0,116,39.96264444,-75.25266944,46,0,0,3,2,4,0,1,98,0,15,18,15,23,15,35
420608,42,2020,12,12,7,0,20,91,3740,1,1,1,1,5,2,7,3,0,0,0,40.18239167,-75.16291667,33,0,0,1,1,4,0,2,98,0,0,2,0,29,,
420609,42,2020,11,10,3,16,0,35,0,1,4,2,6,5,1,7,3,0,0,0,41.15715556,-77.41112222,12,6,0,8,1,1,0,1,1,0,16,1,16,11,16,45
420610,42,2020,11,17,3,15,1,91,0,1,3,3,4,3,2,3,1,1,0,78,40.16645833,-75.12531667,12,9,0,1,1,1,0,1,98,0,,,,,,
420611,42,2020,11,18,4,22,0,115,0,1,1,1,2,3,1,6,1,0,0,61,41.77510556,-76.08140833,34,0,0,1,1,4,0,2,98,0,21,55,22,19,22,24
420612,42,2020,11,17,3,1,55,43,3500,1,2,2,2,6,2,7,4,0,0,0,40.28368333,-76.89204444,8,0,0,3,2,1,0,3,98,0,1,56,2,0,,
420613,42,2020,9,27,1,11,48,17,0,1,2,2,2,3,2,3,1,1,0,89,40.22452222,-74.96167778,12,1,0,3,2,1,0,1,1,0,,,,,,
420614,42,2020,9,7,2,19,33,133,0,1,3,1,1,5,1,7,3,0,0,0,40.09181944,-76.80319167,14,0,0,1,1,5,0,5,98,0,19,36,19,49,,
420615,42,2020,11,22,1,21,35,99,4930,1,4,3,4,2,2,3,99,1,0,18,40.34996667,-76.931875,12,8,0,1,1,1,0,3,10,0,21,40,21,48,23,2
420616,42,2020,11,25,4,12,5,3,0,1,3,3,5,3,2,3,1,1,0,151,40.59439444,-79.94785,12,6,0,8,1,1,0,1,10,0,12,20,12,31,13,7
420617,42,2020,11,13,6,6,30,27,0,1,2,2,2,1,1,1,1,1,0,676,40.83057778,-77.95943056,52,0,0,1,1,3,0,4,98,0,6,28,6,45,,
420618,42,2020,12,3,5,19,5,75,0,1,3,3,5,2,2,3,99,1,0,115,40.35734167,-76.36624167,12,7,0,1,1,1,0,2,98,0,19,9,19,13,19,56
420619,42,2020,12,14,2,13,13,29,0,1,3,3,3,3,2,3,1,1,0,45,39.96660833,-75.52958056,12,6,0,2,2,1,0,1,2,0,12,54,13,3,13,28
420620,42,2020,12,31,5,10,46,91,0,1,3,3,4,3,2,4,1,0,0,0,40.13306944,-75.20380556,12,6,1,2,2,1,0,1,10,0,10,58,11,7,,
420621,42,2020,12,16,4,16,45,3,0,1,1,1,1,5,2,7,3,0,0,0,40.37755556,-79.81924167,8,0,0,1,1,1,0,5,4,0,16,50,17,3,,
420622,42,2020,12,10,5,5,50,67,0,1,1,1,1,3,1,5,1,0,0,162,40.50490556,-77.53170556,11,0,0,1,1,1,0,2,98,0,5,47,6,3,,
420623,42,2020,12,16,4,15,26,35,0,1,12,12,12,1,1,1,1,1,0,1831,41.05332778,-77.35031944,12,1,0,1,1,1,0,1,4,0,15,28,15,28,,
420624,42,2020,3,7,7,0,16,125,0,1,1,1,2,3,1,6,1,0,0,21,40.05539722,-80.23506944,42,0,0,1,1,4,0,2,98,0,,,,,,
420625,42,2020,12,4,6,20,7,11,0,1,1,1,1,3,2,4,1,0,0,47,40.44974167,-75.82989167,41,0,0,1,1,5,0,2,2,0,,,,,,
420626,42,2020,10,10,7,18,42,29,0,1,1,1,1,3,2,3,1,1,0,178,39.948725,-75.96969722,44,0,0,1,1,1,0,2,98,0,18,43,18,49,,
420627,42,2020,2,18,3,4,45,3,4710,1,1,1,0,6,2,7,4,0,0,0,40.34019444,-79.82033056,8,0,0,3,4,1,0,3,98,0,4,46,4,52,,
420628,42,2020,11,2,2,14,30,63,0,1,1,1,2,2,1,3,99,1,0,56,40.45069722,-79.16921944,59,0,0,1,1,4,0,1,98,0,14,37,14,46,,
420629,42,2020,12,16,4,13,1,109,0,1,1,1,3,3,1,6,1,0,0,66,40.86753056,-76.98950833,30,0,0,3,4,4,0,1,4,0,12,58,13,8,,
420630,42,2020,11,6,6,15,9,109,7540,1,2,2,2,2,2,3,99,1,0,167,40.845475,-76.823175,12,6,0,2,2,1,0,1,98,0,15,11,15,17,,
420631,42,2020,12,9,4,13,56,79,0,1,2,2,3,1,2,1,1,1,0,1426,40.93866389,-76.02261667,12,6,0,1,1,1,0,1,4,0,13,58,14,7,14,33
420632,42,2020,12,10,5,18,13,71,0,1,2,2,2,3,2,4,1,0,0,75,40.11390833,-76.26035,12,2,0,1,1,1,0,3,98,0,18,16,18,24,19,5
420633,42,2020,10,16,6,17,14,69,710,1,2,2,2,2,2,3,99,1,0,37,41.48700833,-75.60865833,12,2,0,1,1,1,0,1,98,0,17,21,17,26,17,49
420634,42,2020,11,20,6,20,53,71,0,1,1,1,1,5,1,7,3,0,0,0,40.24335833,-76.04424722,19,0,0,1,1,5,0,2,98,0,20,53,21,5,,
420635,42,2020,12,14,2,16,37,117,0,1,1,1,2,3,1,4,1,0,0,24,41.97433889,-77.21353056,18,0,0,1,1,5,0,2,98,0,16,33,16,50,17,20
420636,42,2020,12,21,2,6,53,29,0,1,1,1,1,3,2,2,1,1,0,36,40.08233056,-75.40871944,8,0,1,20,1,1,0,4,5,0,6,38,6,48,,
420637,42,2020,12,22,3,15,48,129,0,1,2,1,1,2,2,2,99,1,0,2,40.11396667,-79.554511110000007,8,0,0,1,1,1,0,1,98,0,,,,,,
420638,42,2020,12,30,4,7,36,87,0,1,2,2,2,5,1,7,3,0,0,0,40.48405278,-77.79944167,12,6,0,1,1,1,0,1,98,0,7,39,7,54,8,33
420639,42,2020,12,20,1,4,36,33,0,1,3,3,8,1,1,1,1,1,0,1104,41.10961667,-78.53876389,12,6,1,18,1,1,0,2,4,0,4,39,4,58,5,39
420640,42,2020,7,6,2,11,0,101,6540,1,4,3,3,3,2,4,1,0,0,17,39.94053333,-75.21889722,12,6,0,2,2,1,0,1,98,0,,,,,,
420641,42,2020,1,3,6,21,44,101,6540,1,1,1,1,3,2,3,1,1,0,25,39.95448056,-75.20546667,8,0,0,1,1,1,0,3,2,0,,,,,,
420642,42,2020,11,16,2,17,0,101,6540,1,1,1,1,6,2,7,4,0,0,0,40.01154167,-75.10804167,8,0,0,3,2,99,0,7,99,0,,,,,,
420643,42,2020,12,12,7,20,58,71,0,1,2,2,8,3,1,4,1,0,0,11,39.82575556,-76.31253333,12,2,0,1,1,2,0,2,98,0,21,5,21,22,22,2
420644,42,2020,12,25,6,2,56,69,5480,1,1,1,1,1,2,1,1,1,0,1801,41.35788889,-75.70968611,35,0,0,1,1,3,0,2,2,0,,,,,,
420645,42,2020,7,6,2,22,50,101,6540,1,1,1,2,6,2,7,4,0,0,0,39.996175,-75.20190278,1,0,0,1,1,2,0,3,98,0,,,,,,
420646,42,2020,7,12,1,10,49,101,6540,1,3,2,2,3,2,3,1,1,0,27,39.96976667,-75.1415,12,6,0,2,2,1,0,1,98,0,,,,,,
420647,42,2020,9,25,6,14,46,7,9997,1,2,2,2,3,2,4,1,0,0,48,40.84272778,-80.36461944,12,2,0,2,2,1,0,1,98,0,,,,,,
420648,42,2020,8,12,4,21,42,7,3877,1,1,1,1,3,2,3,1,1,0,95,40.66170556,-80.36169444,31,0,0,1,1,4,0,2,98,0,,,,,,
420649,42,2020,3,4,4,23,49,91,0,1,1,1,1,1,2,1,1,1,0,189,40.09958056,-75.29415556,24,0,0,1,1,3,0,3,1,0,23,50,,,,
420650,42,2020,10,18,1,8,27,91,0,1,2,2,2,4,2,3,2,1,0,0,40.22905,-75.31358333,12,6,0,8,1,1,0,1,98,0,8,30,8,35,9,14
420651,42,2020,8,6,5,22,26,101,6540,1,2,2,4,3,2,4,1,0,0,40,40.03448889,-75.08221667,12,6,0,2,2,1,0,3,98,0,,,,,,
420652,42,2020,11,6,6,21,12,91,1530,1,2,2,5,3,2,3,1,1,0,44,40.18966389,-75.45473333,12,6,0,1,1,1,0,3,98,0,,,,,,
420653,42,2020,7,3,6,15,28,73,0,1,2,2,3,3,2,5,1,0,0,41,41.04202222,-80.30574444,12,6,0,8,1,1,0,1,98,0,15,25,15,28,16,6
420654,42,2020,11,2,2,15,15,71,5860,1,2,2,3,3,2,4,1,0,0,254,40.11068056,-76.06671944,12,6,0,2,2,1,0,1,98,0,,,,,,
420655,42,2020,2,10,2,7,5,125,0,1,1,1,1,3,1,4,1,0,0,74,40.32226944,-80.23258889,43,0,0,1,1,4,0,1,98,0,10,56,11,0,,
420656,42,2020,11,16,2,15,19,101,6540,1,1,1,2,6,2,7,4,0,0,0,40.02894444,-75.08952222,46,0,0,3,2,4,0,1,98,0,15,22,15,26,16,12
420657,42,2020,11,13,6,19,56,101,6540,1,1,1,1,2,2,3,99,1,0,135,40.06319444,-74.98580833,30,0,0,1,1,4,0,3,98,0,19,57,20,5,,
420658,42,2020,11,20,6,12,13,17,0,1,1,1,1,2,2,2,99,1,0,24,40.28038611,-75.18100556,9,0,0,2,2,1,0,1,98,0,12,15,12,21,13,15
420659,42,2020,11,24,3,21,30,101,6540,1,1,1,2,6,2,7,4,0,0,0,40.05897222,-75.24330833,42,0,0,1,1,4,0,3,98,0,21,30,21,33,22,18
420660,42,2020,7,13,2,12,45,25,5740,1,2,2,5,3,1,5,1,0,0,18,40.84805833,-75.87899167,12,2,0,1,1,1,0,1,98,0,,,,,,
420661,42,2020,11,18,4,11,46,17,0,1,3,3,3,2,2,3,99,1,0,10,40.07188333,-74.96488056,12,6,0,8,1,1,0,1,1,0,11,48,11,54,12,7
420662,42,2020,7,10,6,18,15,33,0,1,2,2,3,3,1,3,1,1,0,286,41.14535833,-78.54485833,12,1,0,3,4,1,0,1,1,0,,,,,,
420663,42,2020,6,2,3,15,44,81,0,2,2,2,2,3,2,4,1,0,0,77,41.21660278,-76.74797222,12,2,0,1,1,1,0,1,1,0,,,,,,
420664,42,2020,8,17,2,11,2,41,0,1,2,2,3,5,1,7,3,0,0,0,40.03319444,-77.21799444,12,11,0,1,1,1,0,1,98,0,11,3,11,12,12,0
420665,42,2020,1,23,5,20,30,73,0,1,1,1,1,3,2,5,1,0,0,34,41.03241667,-80.38015556,42,0,0,1,1,5,0,2,98,0,,,,,,
420666,42,2020,3,25,4,3,21,131,0,1,1,1,2,3,1,5,1,0,0,12,41.47355833,-75.84521667,35,0,0,1,1,4,0,2,98,0,,,,,,
420667,42,2020,1,1,4,9,35,3,6600,1,1,1,1,6,2,3,4,1,0,0,40.43448333,-79.98979167,33,0,0,3,2,3,0,1,98,0,9,31,9,41,,
420668,42,2020,5,2,7,16,3,11,0,1,1,1,1,2,1,3,99,1,0,244,40.49399167,-75.81641944,9,0,0,1,1,1,0,1,98,0,,,,,,
420669,42,2020,4,13,2,9,35,73,0,1,1,1,1,3,2,5,1,0,0,181,41.07878056,-80.36176944,30,0,0,1,1,4,0,1,2,0,,,,,,
420670,42,2020,4,26,1,14,33,119,0,1,2,2,2,1,1,1,1,1,0,1997,41.06714444,-77.06090833,24,0,0,1,1,4,0,1,2,0,,,,,,
420671,42,2020,5,23,7,12,25,3,9997,1,1,1,1,3,2,4,1,0,0,16,40.59073333,-80.20125556,9,0,0,1,1,1,0,1,98,0,,,,,,
420672,42,2020,5,19,3,9,15,23,0,1,2,2,2,3,1,5,1,0,0,4,41.51308056,-78.21803056,12,6,0,8,1,1,0,1,1,0,,,,,,
420673,42,2020,6,29,2,14,39,89,0,1,2,2,2,5,1,7,3,0,0,0,40.96827222,-75.30493333,12,8,0,1,1,1,0,1,98,0,,,,,,
420674,42,2020,5,15,6,22,7,3,1335,1,1,1,5,3,2,7,1,0,0,34,40.28869167,-79.89131944,8,0,0,1,1,1,0,3,98,0,,,,,,
420675,42,2020,7,30,5,6,40,3,6600,1,1,1,1,6,2,7,4,0,0,0,40.41681944,-80.01744722,1,0,0,1,1,1,0,1,98,0,6,34,6,42,,
420676,42,2020,7,29,4,3,21,125,0,1,1,1,1,3,2,4,1,0,0,106,40.36268333,-80.23445556,24,0,0,1,1,4,0,6,98,0,3,22,3,32,,
420677,42,2020,7,2,5,16,38,103,0,1,1,1,2,3,1,4,1,0,0,146,41.44133056,-75.17649167,35,0,0,1,1,4,0,1,1,0,16,36,16,57,17,31
420678,42,2020,7,28,3,19,40,3,6600,1,1,1,1,6,2,7,4,0,0,0,40.45326667,-79.96286667,33,0,0,3,3,4,0,1,98,0,19,36,19,43,19,57
420679,42,2020,8,20,5,5,17,3,1300,1,1,1,1,6,2,7,4,0,0,0,40.54050278,-79.80695278,10,0,0,6,1,1,0,2,98,0,5,17,5,34,,
420680,42,2020,8,29,7,18,5,107,3170,1,1,1,1,3,2,4,1,0,0,17,40.80068611,-76.21611667,1,0,1,20,1,1,1,1,2,0,,,,,,
420681,42,2020,8,29,7,0,48,3,0,1,1,1,1,2,1,3,99,1,0,6,40.42698333,-80.28582778,8,0,0,1,1,1,0,2,2,0,,,,,,
420682,42,2020,5,13,4,20,21,129,0,1,1,1,1,5,1,7,3,0,0,0,40.39469167,-79.70510833,11,0,0,1,1,1,0,2,98,0,,,,,,
420683,42,2020,12,24,5,11,12,107,0,1,2,2,2,3,1,4,1,0,0,388,40.76847778,-75.86213056,12,6,0,1,1,1,0,1,2,0,11,14,11,30,,
420684,42,2020,12,19,7,1,18,133,0,1,1,1,1,2,2,3,1,1,0,155,39.98414722,-76.73885,8,0,0,1,1,1,0,2,98,0,1,18,,,,
420685,42,2020,6,9,3,16,38,25,4260,1,1,1,1,6,2,7,4,0,0,0,40.83330278,-75.87464167,8,0,0,1,1,1,0,1,98,0,,,,,,
420686,42,2020,12,18,6,8,33,133,0,1,2,2,2,3,1,5,1,0,0,99,39.75431389,-76.81031667,24,0,0,1,1,4,0,1,98,0,8,38,8,53,9,37
420687,42,2020,8,19,4,16,30,125,0,1,3,3,4,2,1,5,99,0,0,7,40.10935556,-80.50894444,12,1,0,2,2,1,0,1,98,0,16,30,16,50,17,34
420688,42,2020,12,15,3,5,34,125,0,1,2,2,2,3,1,4,1,0,0,155,40.40617222,-80.29105,12,6,0,1,1,1,0,2,98,0,5,33,5,42,,
420689,42,2020,1,22,4,15,35,3,0,1,2,2,2,2,2,3,99,1,0,68,40.57665,-80.02595833,12,1,0,1,1,1,0,1,98,0,15,34,15,38,,
420690,42,2020,12,12,7,1,33,129,3591,1,1,1,1,4,1,7,2,0,0,0,40.26213056,-79.51872222,35,0,0,1,1,4,0,2,98,0,,,,,,
420691,42,2020,12,9,4,11,56,129,0,1,1,1,1,5,1,7,3,0,0,0,40.39348611,-79.03515556,1,0,0,1,1,1,0,1,98,0,,,,,,
420692,42,2020,8,10,2,5,40,29,0,1,1,1,4,3,2,3,1,1,0,7,40.22035556,-75.65715278,30,0,0,1,1,4,0,2,98,0,5,38,5,44,6,6
420693,42,2020,7,17,6,23,37,79,9340,1,1,1,1,6,1,3,4,1,0,0,41.24083056,-75.88427778,33,0,0,1,1,4,0,2,98,0,23,39,23,41,23,54
420694,42,2020,9,20,1,22,4,21,0,1,1,1,1,3,1,6,1,0,0,18,40.38318056,-78.92143056,59,0,0,3,4,4,0,2,98,0,,,,,,
420695,42,2020,12,24,5,19,5,71,0,1,1,1,1,2,1,3,1,1,0,0,39.72152778,-76.15431944,59,0,0,1,1,4,0,2,2,0,19,7,19,14,,
420696,42,2020,12,12,7,18,28,133,3470,1,1,1,1,3,2,3,1,0,0,14,39.799275,-76.97586389,8,0,0,1,1,1,0,2,98,0,18,29,18,34,,
420697,42,2020,12,11,6,2,56,101,6540,1,1,1,1,3,2,3,1,1,0,16,40.05448611,-75.08593056,9,0,0,3,2,1,0,3,98,0,2,55,3,1,,
420698,42,2020,8,30,1,2,39,119,0,2,3,3,10,2,2,3,99,1,0,108,41.02753333,-76.86799444,12,2,0,1,1,1,0,2,98,0,,,,,,
420699,42,2020,1,18,7,12,9,3,6600,1,1,1,1,6,2,7,4,0,0,0,40.44223056,-79.95788056,8,0,0,3,2,1,0,1,2,0,12,10,12,13,13,2
420700,42,2020,12,9,4,15,34,11,3596,1,2,2,4,3,1,6,1,0,0,105,40.44629167,-75.6197,12,6,0,2,3,1,0,1,12,0,,,,,,
420701,42,2020,12,9,4,19,55,125,0,1,1,1,1,2,1,3,1,1,0,198,40.13880833,-80.16527778,8,0,0,1,1,1,0,2,98,0,19,54,20,4,21,9
420702,42,2020,9,20,1,12,47,39,0,1,2,2,2,2,1,4,99,0,0,85,41.60248611,-80.19652778,12,7,0,1,1,1,0,1,1,0,12,51,12,59,13,23
420703,42,2020,12,5,7,1,39,101,6540,1,1,1,1,3,2,4,1,0,0,29,39.99916111,-75.13399722,8,0,0,1,1,1,0,3,98,0,1,42,1,50,2,10
420704,42,2020,10,17,7,9,20,63,9295,1,1,1,1,3,2,4,1,0,0,248,40.65329444,-79.09516667,35,0,0,1,1,4,0,1,98,0,9,18,9,18,9,42
420705,42,2020,2,28,6,7,13,3,6600,1,1,1,1,6,2,7,4,0,0,0,40.41736667,-80.03293056,35,0,0,1,1,4,0,1,98,0,7,11,7,25,7,55
420706,42,2020,6,3,4,16,33,75,0,1,3,3,3,1,1,1,1,1,0,824,40.39358611,-76.62898889,12,1,0,1,1,1,0,1,1,0,16,30,16,40,,
420707,42,2020,12,5,7,22,4,101,6540,1,1,1,1,3,2,4,1,0,0,23,40.09325556,-74.96222778,8,0,0,2,3,1,0,3,98,0,21,51,21,55,22,6
420708,42,2020,11,28,7,21,30,101,6540,1,1,1,1,1,2,1,1,1,0,264,39.99855833,-75.08112778,25,0,0,1,1,3,0,3,1,0,21,32,21,42,,
420709,42,2020,11,24,3,2,25,67,0,1,1,1,1,3,1,4,1,0,0,401,40.67707222,-77.16308333,8,0,0,1,1,1,0,2,98,0,2,24,2,34,,
420710,42,2020,12,28,2,7,7,29,0,1,2,1,4,2,2,2,99,1,0,166,40.06210833,-75.47507778,25,0,0,1,1,3,0,1,98,0,7,8,7,15,,
420711,42,2020,11,20,6,22,29,91,8707,1,2,2,2,3,2,4,1,0,0,87,40.09220833,-75.32651111,12,6,0,8,1,1,0,3,98,0,,,,,,
420712,42,2020,12,10,5,8,19,101,6540,1,3,3,3,3,2,3,1,1,0,67,40.03062778,-75.146575,12,2,0,3,2,1,0,1,98,0,8,20,8,23,8,39
420713,42,2020,11,19,5,6,32,129,0,1,2,2,2,3,2,3,1,1,0,152,40.51582778,-79.60757222,12,2,0,1,1,1,0,2,98,0,6,23,6,41,,
420714,42,2020,1,3,6,5,40,95,0,1,2,2,2,3,2,2,1,1,0,146,40.83260833,-75.30065,12,6,1,2,2,1,0,3,98,0,,,,,,
420715,42,2020,11,15,1,15,5,11,3460,1,2,2,5,3,2,3,1,1,0,156,40.54859722,-75.98842778,12,6,0,2,3,1,0,1,98,0,,,,,,
420716,42,2020,2,8,7,19,26,61,0,1,1,1,1,3,1,5,1,0,0,143,40.20080556,-78.0661,35,0,0,1,1,4,0,2,4,0,19,22,19,40,,
420717,42,2020,11,14,7,14,32,125,0,1,1,1,2,5,1,7,3,0,0,0,40.42534167,-80.31001389,24,0,0,1,1,4,0,1,98,0,14,21,14,32,,
420718,42,2020,11,12,5,5,42,131,0,1,2,2,2,3,1,4,1,0,0,14,41.40938889,-75.99506389,12,2,0,1,1,1,0,3,2,0,5,34,5,42,6,58
420719,42,2020,12,23,4,5,0,59,0,1,2,2,2,1,1,1,1,1,0,33,39.76043611,-80.08188056,12,2,0,1,1,1,0,2,98,0,4,33,4,47,5,5
420720,42,2020,11,9,2,11,15,95,660,1,1,1,1,3,2,4,1,0,0,33,40.65776667,-75.37826667,59,0,0,1,1,4,0,1,1,0,,,,,,
420721,42,2020,11,7,7,21,58,133,0,1,1,1,1,5,1,7,3,0,0,0,39.769475,-76.56546944,35,0,0,1,1,4,0,2,1,0,21,59,22,21,,
420722,42,2020,7,12,1,3,10,95,660,1,2,1,1,6,2,7,4,0,0,0,40.63209167,-75.35448056,8,0,0,3,3,1,0,3,98,0,,,,,,
420723,42,2020,11,7,7,22,5,133,0,1,1,1,1,3,2,5,1,0,0,17,39.96516111,-76.6132,43,0,0,1,1,5,0,2,98,0,22,7,22,18,,
420724,42,2020,11,6,6,22,45,33,0,1,1,1,2,5,1,7,3,0,0,0,40.99325,-78.29943333,11,0,0,1,1,1,0,2,98,0,23,58,0,11,,
420725,42,2020,10,27,3,14,32,61,0,1,1,1,1,3,1,5,1,0,0,220,40.19792222,-77.95706667,35,0,0,1,1,4,0,1,98,0,,,,,,
420726,42,2020,11,3,3,7,23,95,2270,1,4,2,0,6,2,7,4,0,0,0,40.68539167,-75.22495278,8,0,0,1,1,1,0,1,98,0,,,,,,
420727,42,2020,10,25,1,11,19,45,3547,1,2,1,3,5,2,7,3,0,0,0,39.97928056,-75.32275556,33,0,0,3,3,4,0,1,98,0,,,,,,
420728,42,2020,11,3,3,18,30,3,6600,1,1,1,1,6,2,7,4,0,0,0,40.44185556,-80.05712778,35,0,0,1,1,4,0,5,98,0,,,,,,
420729,42,2020,10,22,5,17,21,63,0,1,1,1,2,3,1,6,1,0,0,3,40.59323889,-79.22711667,35,0,0,1,1,4,0,1,98,0,17,20,17,30,17,55
420730,42,2020,10,16,6,15,7,25,0,1,1,1,1,3,1,5,1,0,0,65,40.80399444,-75.79511111,42,0,0,1,1,5,0,1,98,0,,,,,,
420731,42,2020,10,13,3,22,0,3,6600,1,1,1,1,6,2,7,4,0,0,0,40.46946667,-80.00844167,42,0,0,1,1,5,0,2,98,0,22,1,22,1,22,21
420732,42,2020,9,27,1,15,48,95,0,1,7,7,14,2,2,2,99,1,0,47,40.68008056,-75.330725,12,1,0,1,1,1,1,1,98,0,15,57,16,10,16,45
420733,42,2020,10,10,7,16,10,35,4175,1,1,1,2,5,1,7,3,0,0,0,41.03546389,-77.4437,32,0,0,1,1,4,0,1,1,0,16,7,16,26,,
420734,42,2020,10,9,6,16,35,95,0,2,1,1,2,5,1,7,3,0,0,0,40.752975,-75.19756667,35,0,0,1,1,4,0,1,98,0,18,53,19,0,,
420735,42,2020,9,26,7,19,17,117,0,1,1,1,1,5,1,7,3,0,0,0,41.84476389,-76.91755,42,0,0,1,1,4,0,2,1,0,19,33,19,59,20,52
420736,42,2020,2,21,6,23,51,3,0,1,2,2,2,3,2,3,1,1,0,122,40.55499444,-79.95810556,12,2,0,1,1,1,0,2,1,0,23,51,0,0,0,22
420737,42,2020,12,30,4,9,50,101,6540,2,1,1,3,3,2,3,1,1,0,47,40.00396944,-75.19062778,42,0,0,1,1,5,0,1,98,0,9,54,9,58,10,54
420738,42,2020,12,23,4,11,43,101,6540,1,1,1,1,3,2,3,1,1,0,25,39.89130833,-75.22861944,24,0,0,1,1,4,0,1,98,0,11,41,11,51,,
420739,42,2020,4,11,7,22,40,61,0,1,1,1,2,5,1,7,3,0,0,0,40.42530556,-78.13877778,42,0,0,1,1,4,0,2,98,0,22,34,22,47,,
420740,42,2020,12,23,4,16,47,63,0,1,2,2,5,3,1,5,1,0,0,2,40.60966111,-79.03389444,12,8,0,1,1,1,0,1,98,0,16,49,17,1,17,40
420741,42,2020,11,10,3,9,24,101,6540,1,5,4,4,2,2,3,99,1,0,101,40.03745556,-75.038975,12,8,0,1,1,1,0,1,98,0,9,25,9,28,,
420742,42,2020,12,21,2,2,20,101,6540,1,1,1,1,3,2,3,1,1,0,7,40.02385556,-75.13185278,42,0,0,1,1,4,0,3,98,0,2,18,2,21,2,30
420743,42,2020,12,15,3,9,50,101,6540,1,1,1,1,3,2,3,1,1,0,66,39.97384444,-75.11829444,30,0,0,1,1,4,0,1,98,0,9,52,9,58,10,16
420744,42,2020,1,9,5,14,37,33,0,1,3,3,4,2,2,3,99,1,0,246,40.99887778,-78.36376667,12,1,0,3,3,1,0,1,98,0,14,43,14,49,16,0
420745,42,2020,12,14,2,19,55,101,6540,1,1,1,1,3,2,4,1,0,0,42,39.99482222,-75.11190556,8,0,0,1,1,1,0,3,98,0,19,55,20,0,20,30
420746,42,2020,5,5,3,22,50,125,8880,1,1,1,1,3,2,4,1,0,0,6,40.1803,-80.24818333,8,0,0,2,3,1,0,3,2,0,,,,,,
420747,42,2020,12,13,1,16,0,101,6540,1,2,2,2,3,2,3,1,1,0,53,40.023575,-75.076375,12,6,0,8,1,1,0,1,98,0,16,0,16,11,16,37
420748,42,2020,12,12,7,19,2,101,6540,1,2,2,3,3,2,3,1,1,0,9,40.0088,-75.147625,12,6,0,2,2,1,0,3,98,0,19,3,19,12,19,18
420749,42,2020,12,1,3,14,51,63,0,1,2,2,6,3,1,4,1,0,0,127,40.47198333,-79.04371667,35,0,0,1,1,4,0,1,4,0,14,50,14,58,15,53
420750,42,2020,3,5,5,18,32,63,0,1,1,1,1,8,6,96,96,0,0,0,40.44266389,-79.228655560000007,8,0,0,8,1,1,0,3,98,0,18,26,18,32,,
420751,42,2020,11,24,3,11,0,101,6540,3,2,1,4,3,2,3,1,1,0,26,40.0063,-75.11583889,14,0,0,1,1,7,0,1,98,0,10,58,,,12,55
420752,42,2020,1,21,3,12,15,13,0,1,3,3,4,3,2,4,1,0,0,13,40.65720556,-78.20937222,12,8,0,2,4,1,0,1,98,0,,,,,,
420753,42,2020,11,27,6,12,5,101,6540,1,2,2,2,3,2,3,1,1,0,35,40.00576667,-75.09898889,12,6,0,2,2,1,0,1,98,0,12,8,12,13,12,40
